Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		No sai ze che la mama a compraat par zena	Lucinico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		No sai ze che la mama vedi compraat par zena	Lucinico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		So mia n'doche argù al poderes truà argot de mei	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Su no in due che un queidun el pudaria trua un queicos de mei	Milano2	Milano,Milano,Lombardia	Occidentale	
		Su no ndue nquidun pudaria truà nquicos de mei	Milano4	Milano,Milano,Lombardia	Occidentale	
		Su no due un quivun el poda truà un quicos de mei	Milano5	Milano,Milano,Lombardia	Occidentale	
		No sai dulà che qualchidun el podares ciatà alc di miur	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		'l so miga 'ngo vargu i podaris trua vargot de mei	Monno	Monno,Brescia,Lombardia	Orientale	
		No so dove qualchedun podarie trovar qualcossa de meio	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		/	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A nu so dunde quarcon u pureeva truvà quarcosa de meiu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		SAi nen an tè che cheidun pudrija truvè caicos ad mej	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		An so dande corcun u pureisa truvè carcosa d mei	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		No so 'ndove qualchidun el podaria trovar qualcossa de meio	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A savou pâ antei que cocun podrió trouvâ coran ad melh	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Nu so dunde quarchedun u posse truvà quarcose de megiu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		No sai dulà che qualchidun el podares ciatà alc di mior	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E nu so propriu dunde quarcun i pudeai truvaa quarcò de megiu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Sai nen dua chidun a posa truvé chicosa ad mei	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		No sei ulà che valgugn podarave ciatè valch de meo	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Sabbou pa dount calcun pourio troubà calcoso d'melh	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		No so dove che qualchedun podaria trovare qualcossa de meio	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		No so dove qualchedun podaria trovare calcossa de meio	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		No so dove che qualchedun podaria catar (trovar) qualcossa de meio	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		No sai dulà chi qualchidun al podares cjata qualchi cjossa di mior	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I' no sai dua chi cualchidun al podares trova alc di mior	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Nnu so dunde quarchidun u purieva truva quarcosa de megiu	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Ne sé nia ulache zachei pudëss giaté zeche de meic	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		A sei miga indo vergun al pares troer vergota de megl	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		No sai dulà che qualchidun al podariss trovà qualcossa di miour	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		No so dove che qualcuni podaria trovare qualcosa de mejo	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		No so andè che qualchedun podaria catar qualcosa de meio	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		I sai pa anté cheidun a podria trovè 'd mej	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I sai nen dova quaidun a podrià trové quaicos ed mej	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I sai nen anté che quaidun a podria trovà quaicos ed mej	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		omessa	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		I sai nen andova quajdun a podria trovè cheicos mej	Torino6	Torino,Torino,Piemonte	Alto piemontese	
		No so dove qualchidun podaria trovar qualcosa de mejo	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		A sei miga indoe vargun al podares troar vergot da mei	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Sei propri miga dove vergún al podrès troar vergót da meigl	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Nu saciu dunde caicun u purereva trovà caicosa de ciu bon	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Al so minga nduè vargun al pudares trua vargot da mei	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		No so 'ndo qualchedun podaria trovar qualcossa de meio	Verona	Verona,Verona,Veneto	Veronese	
		So miga andé che vargügn i pudaris truvà vargut da mèi	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
						
3.0	34.0	Dove avrà mai messo quel libro tuo fratello? / Dove che abbia messo quel libro tuo fratello?				 | aux A | avv aspet | cong composto | dimostr | fless 3 | indic fut composto | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | sogg def | sogg masch | sogg nom | sogg postv | trans | WH loc | WH semplice | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Sa averalo mai dit el Giani? Sa che l’abia dit, Giani?	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		En do averalo mes quel libro to fradel?	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		En do averalo mes quel libro to fradel? / En do che l’averà mes quel libro to fradel?	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		En do avral mai mes quel libro to fradel!	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Dande maj u l'avrò miss cul libr to fro?	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Dove ch'el gapia meso chel libro to frade(i)o?	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Dulà 'l varaja mai mitut chel libri to fradi? / Là che 'l varà mitut chel libri to fradi?	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ndeche g'iavea mai miso clo libro to fradelo?	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		dund u l'avià misu su libru to fre?	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Dove che el gabia meso chel libro to fradelo?	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Und'u l'avià mai misu quelu libru to fre?	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Andua l'avrà mai mis cal libar tu fradel?	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		In duv l'ara mai mis al libar to fradel?	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | avv aspet | clit sogg espl | cong composto | dimostr | fless 3 | indic fut composto | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | sogg def | sogg masch | sogg nom | sogg postv | trans | WH loc | WH semplice | 
		Dov a vrel mai mess cal liber to fradel?	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		In du avral mai mis cal libar to fradel?	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Dunde l'avea missu quellu libru to fre?	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Indóe aràl mài metù quél libro al tè fradèl?	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Indoa l avrà metù chel libro l to fradel?	Brione	Brione,Brescia,Lombardia	Orientale	
		Undu l'avrà mai mittole cul libr tu frel?	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Dande l'avrà mai messu cul libru to frellu / Dande l'agge..	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Und'u y avrà mai miss cul libr to frel?	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		In dua avral mai mis cal liber to fradel?	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Unde u l'aviè missu quelu libbru, ti tec?	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Onde avaralo mai metù chel liber to fradel? / Onde che 'l ave metù chel liber to fradel?	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Dove varao mes chel libro to fradel?	Ceneda	Vittorio Veneto,Treviso,Veneto	Centro-settentrionale	
		Duà cal vedi mai butat chel libri to fradi?	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Duà 'l varaial mai mitut chel libri to fradi?	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Duva ch'l'avrà mai mess che libar e' tu fradel?	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Dove avralo mai mes quel libro to fradel?	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Duve u l'avia mai missu quellu libbru teu frè?	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Dunde u l'avvia mai missu quellu libbru to free	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Dunde u l'aia mai musu colu libru lì to fre?	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Dulà varael mai mituut chel libri to fradi? / Dulà ch'el vedi mituut chel libri to fradi	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		-	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Da k al varà mai metuut kel libri tɔ fradì	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		'Ndu ch'a l'avrà mai metut quell libru, ur to fradell?	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Dulà al varalu metut mai chel libri ciò fradi? / Dulà ch'al aipi metut	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Dove avralo mes (po) chel libro (là) to fradel? / Dove che l'apie mes chel libro to fradel?	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		dunde l'aà mai missu collu libru to fre?	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Unde u l'averà moi misciu cuellu libbru to fre?	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Indove l'avrà messo quel libro tuo fratello?	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Indò cu l'avrà mai mes che livar e tu fradel?	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Anghé avaral mai metu quel libro al tè fradel?	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Dulà che varà mai mitut chel libri to fradi? / Dulà che vebi mitut chel libri to fradi?	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Dove varaeo mai mes chel libro to fradel? / Dove che l'apia mes chel libro to fradel?	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Donde i aveà miso queo libro te frè?	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ulà avaralo mei metù chel liber to fradel?	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Duve l'avrà mai metuu chel liber el to fradel?	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ind'arèl mai metù quel libro, al tè fradèl?	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		En doe el garal mai mes chel liber to fradel?	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		Dulà àja di vee mituut chel libri to fradi?	Lucinico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		'Ndoe aral mai mes chel liber al to fradel?	Malonno	Malonno,Brescia,Lombardia	Orientale	
		In due l'avarà mai metù quel liber lì el to fradel	Milano2	Milano,Milano,Lombardia	Occidentale	
		Indua l'è che l'avarà (mai) metù chel liber là to fradel?	Milano4	Milano,Milano,Lombardia	Occidentale	
		Due l avrà mai mis quel liber el to fradel?	Milano5	Milano,Milano,Lombardia	Occidentale	
		Dulà varaiel mai mitut chel libri to fradi?	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		'ngo l'aral mai cacià col liber 'l to fradel?	Monno	Monno,Brescia,Lombardia	Orientale	
		Dove avarà mai mes quel libro to fradel?	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		To fradé, ndonde cu l'avrà misu cuel libru?	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Dunde u l'avea mai messu quellu libbru, to frei?	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		An te cha r'avrà butaru cul libre to froc	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Dande l'avrà mai mis quel libr to fro?	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		'Ndò che l'avrà mess quel libro to fradel?	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Antei qu’oul oré jomê bitá quê libre, toun fraire / Antei qu’oul oré bitá quê libre, toun fraire	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Dunde u l'avià missu quellu libbru to fre?	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Dulà varael mai mitut chel libri to fradi?	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chisà dund'a l'è che te frade i gi- aveà misu quu libru	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Anti ca l'avrà mai butà cul libre to frel	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Ulà mei avaralo metù chel liber ta fradel?	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Dount al aourè-lò butà que libbre toun fraire?	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Dove gavaralo mai messo ch'el libro to fradelo? / Dove ch'el gabbia messo quel libro to fradelo	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Dove gavaralo mai messo chel libro to fradeo? / Dove chel gappia meso chel libro to fradeo?	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Dove gavarà (gavaraeo) mai messo chel libro to fradeo? / Dove ch'el gabia messo chel libro to fradeo?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Dulà al varaja mai mitut chel libri, to fradi? Dulà ch'al vedi mitut chel libri to fradi?	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Duà al varaja mai mitut chel libri to fradi? Duà ch'al vedi mitut chel libri to fradi?	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Dund u l'aviia mai misu quelu libru to fre?	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Ulá arál pa mei metú chël liber, ti fra?	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Ando erel mai metù quel libro al te fradel?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Dulà c'al varà mai mitut chel libri to fradi?	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Dove gavaralo mai meso chel libro to fradeo? /Dove ch'el ghesse meso chel libro to fradeo?	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Avaralo mes andè quel libro to fradel?	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Anté ch'a l'avralo mai butà col liber to fradel?	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Andoa a l'avrà (l'abia) mai butà col liber la to frel	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Anté ch'a l'avrà butà col liber to fradel?	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Andova ch'a l'avrà mai butà col liber, to fradel? / Andova ch'a l'abia butà col liber, to fradel!	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Andova ch'a l'avralo mai butalo col liber to frel?	Torino6	Torino,Torino,Piemonte	Alto piemontese	
		Dove gavarà mai ficà quel libro tu fradel?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Indoe laré mai metù que libru al te fradel ? / Indoe vosch che l'abia metù quel libru te fradel ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		In dó l'arè mai metu quel libro 'l te fradel?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Dunde u l'averà mai mesu su libru to frai?	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Ndue l'avrà mai mitu col libar la to fradel?	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'Ndo avaralo messo chel libro to fradel?	Verona	Verona,Verona,Veneto	Veronese	
		An d'aral mu mess quel libru al to fràdel ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
						
3.0	63.0	Fai quello (che) vuoi				 | dimostr | fare | fless 2 | imperat 2 | indic pres | ogg def | ogg dir | pro | rel lib | trans | volere | WH ogg dir | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Fa quel che te vòi	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Fa quel che te vòi	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Fa quel che te voi	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Fo cose et veui	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Fa quel che te voi	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Fas ze che tu us	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Fa clo che te voi	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Fani quelu che ti o	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		omessa	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Fa quel ch at vo	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | dimostr | fare | fless 2 | imperat 2 | indic pres | ogg def | ogg dir | pro | rel lib | trans | volere | WH ogg dir | 
		--> testo vuoto <---	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		--> testo vuoto <---	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Fa quellu cu te po	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Fà quél che te vòsc	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Fa kel (che) ti vori	Brione	Brione,Brescia,Lombardia	Orientale	
		Fa cosi t'vei	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Fa cosa tvò	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Fa l'on che t'voj	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		omessa	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		--> testo vuoto <---	Ceneda	Vittorio Veneto,Treviso,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Fa se chi ti vus	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Fa quel tvu	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		--> testo vuoto <---	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		omessa	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Fanne quellu che teu	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		omessa	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Faas ce che t'uus	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		--> testo vuoto <---	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Fai če nuiot ke tu voos	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Fai če ke tu voos	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		omessa	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		--> testo vuoto <---	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Fa quel che te voe	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		omessa	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Fa cuellu che ti o	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Fai quello che tu vuoi	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		--> testo vuoto <---	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		+ che	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Fas chel che ustu!	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Fa quel che te vol	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Fa' quer che te vè	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		omessa	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Fa chel che te voret	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Fè chél ca t'òsc	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Fè chél ca t'òsc	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		fa chel che te oot	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		Faas ze che  t'uus	Lucinico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		fa chel che ti ve oa	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Fa quel che te voret	Milano2	Milano,Milano,Lombardia	Occidentale	
		Fa quel che te voret	Milano4	Milano,Milano,Lombardia	Occidentale	
		Fa quel che te voret	Milano5	Milano,Milano,Lombardia	Occidentale	
		Fas chel che tu vuelis	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Fa col che te o / fa col che te o te	Monno	Monno,Brescia,Lombardia	Orientale	
		Fa quel che te vol	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		omessa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		FA cosa t'oi	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Fa quel che t vo	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Fa quel che te vol	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Fê’s qu’at vore	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		omessa	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Fas ce che ti us	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Fa quu che te vei	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		omessa	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		omessa	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		omessa	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		--> testo vuoto <---	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		--> testo vuoto <---	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Fa queo che te voi	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Fa chel ch'i ti vus!	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Fa chel chi ti vus	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Fa quelu che ti vo	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Fé cie che te ues	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Fè quel che te vosc	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Fa chel chi ti vou	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Fa queo che te vui	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		--> testo vuoto <---	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Fa lon ch'it veule	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Fa lon ch'it veule	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		omessa	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Fa lon ch'it veule	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		--> testo vuoto <---	Torino6	Torino,Torino,Piemonte	Alto piemontese	
		--> testo vuoto <---	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Fa quel che ta vosch	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Frase non tradotta	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Fa chelu che ti voi	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Fa quel che te vol	Verona	Verona,Verona,Veneto	Veronese	
		non tradotta	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
						
3.0	66.0	Il libro (che) scrivono è noioso				 | agg | essere | fless 3 | fless 6 | indic pres | ogg dir | pro | rel restr | sogg def | sogg masch | sogg nom | sogg prev | trans | WH ogg dir | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El libro che i scrive l’è noioso / el me stufa.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El libro che i scrive l’è noioso	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El libro che i scrive l’è noioso	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		omessa	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Il libro che i scrive zè noioso	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Al libri ch'a scrivin al stufa	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		U libio chi scriven g'è noioso	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
