Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Scrёvimme a l' avvucuàte	Carife	Avellino,Avellino,Campania	Irpino	
		Scrivimu dopu all’avvocatu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Scrivemu all'avvocuatu.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Scrivemucci all'abbucatu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Appoi ci scrivemu all'avvucatu.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Scrivimu all'avvocatu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Scriveremo all’avvocato.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Šcrivimu all’abbucatu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Scrivimu ncora all’avvocatu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Èm a scrivr a l’avvuchét.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Si scrivimu d’avvocatu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Scrivirìmo all’avvocatu.	Macerata	Macerata,Macerata,Marche	Maceratese	
		'Ma scrivere all'avvocato.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Ci scrivemu all'avvocatu.	Messina1	Messina,Messina,Sicilia	Messinese	
		Ci scrivemu all'avvocatu.	Messina2	Messina,Messina,Sicilia	Messinese	
		Ci scrivemu all'avvocatu.	Messina3	Messina,Messina,Sicilia	Messinese	
		Mo ame scriv' a l avvocat'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Ame scriv' a u avvocat'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Ame scriv' a u avvocat'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Ame scriv' a u avvocat'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Scr'vim' a u avvocat'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Ame scriv' a u avvocat'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Ame scriv' a u avvocat'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Nci scrivimu all’avvocatu.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Scrivimu all’abbocatu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Ama scriv'a l'avvucatu	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Amma scrive a l'avocato	Montella	Montella,Avellino,Campania	Irpino	
		Scriveremu all'avvocatu.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Amus' a iscrìere a s'avvocadu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Scriveremo tall'avvocato.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Scrivemu all avvocato	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Ammus a iscriere a s'avvocadu	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Scriveremo aggrh’avvucatu.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Ima scrive a l'avvucate.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Amma scrive a l'avucàte	Scampitella	Avellino,Avellino,Campania	Irpino	
		Scrivim all’avvocatu.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Scrivimm' a l'avvucat'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Scrivimu all'avvocatu.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Scrivimu all'avvocato.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Scrivimu all'avvocato.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ama scriviri all'avvocato.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Scrivimu all'avvocato.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Scrivimu all'avvocato.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Appuoi scrivimu all'avvocato.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Scrivimu all'avvocato.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ora ciu dicu all'avvocato.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		C'amu a scriviri all'avvocato.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Scrivimu all'avvocato.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Scrivimu all'avvocato.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ama screv’ a l’avvuc’t’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	215.0	Quando avrai otto anni andremo a Roma.				 | avere | fless 2 | fless 4 | inacc | indic fut sempl | indic fut sempl | N proprio | ogg def | ogg dir | ogg masch | ogg plur | PP | PP def | PP loc | pro | pro | QP ogg dir | subord | trans | 
		Quannu fa ott'anni iamu a Roma	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Quanno tieni ott'anni, tannu jam'a Rroma	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Quanno fai ott'anni, tannu jam'a Rroma	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Canno desaere ott'annoso amusu a annare a Roma	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Appena f'nisc' otto ann', sciam' a Roma	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Quanne tiene ott'anne, sciamme a Rome	Carife	Avellino,Avellino,Campania	Irpino	
		Quannu faci ottu anni sciamu a Roma.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Quannu hai ottu anni ni nni iemu a Roma.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Quannu fai ott'anni ninni iemu a Roma.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Quannu fai ott'anni ni nni iemu a Roma.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Quandu poi teni 8 anni sciamu a Roma.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Quannu ha otto anni, ninni emu a Roma.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Quannu teni ott’anni jamu a Roma.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Quando tieni ottu anni sciamu a Rroma.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Appén fesc uit an, scim a Rom.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Quandu ndai ottu anni jimu a Roma.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		A Rróma ce jìmo / ce jirìmo, quanno finisci ott’anni.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Quando tieni ott'ann iamo a Roma.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Quannu hai ottu anni annamu a Roma.	Messina1	Messina,Messina,Sicilia	Messinese	
		Quannu hai ottu anni annamu a Roma.	Messina2	Messina,Messina,Sicilia	Messinese	
		Quannu fai ott'anni annamu a Roma.	Messina3	Messina,Messina,Sicilia	Messinese	
		Mo ca tin' utt enn' ne scimm' a Rom'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Mo ca tin' utt enn' n' scimm' a Rom'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Mo ca fe utt' enn' ame sciaj a Rom'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		QUann' fe utt enn' ama sci a Rom'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Quann' arriv' a utt' enn' tend' sciam' a Rom'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		QUann' fe utt enn' ne scimm' a Rom'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Mo ca arriv' a utt enn' ne scimm' a Rom'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Quandu ai ottu anni jiamu a Roma.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Quando arrivi a ottu anni jamu a Roma.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Quannu faji ott'anni jam a Rroma	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Quanno fai otto anni iamo a Roma	Montella	Montella,Avellino,Campania	Irpino	
		Quannu faci ottu anni sciamu a Roma.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Cando as'àer otto annos amus'andare a Roma	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Quando c’avrè otto anni andremo a Roma.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Quannu fai 8 anni ninniamiu a Roma	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Cando asa a tennere otto annos ammus andare a Roma	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Quandu tieni 8 anni ni nde sciamu  a Roma.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Quann' tì iotte anne ima ije a Roma.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Qaunne tiéni ott'ànni, tanne sciàme a Rróma.	Scampitella	Avellino,Avellino,Campania	Irpino	
		Mo ca fa ott’anni nnə nn jamu a Roma.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Quann arriv' a ott'ann', sciam a Roma.	Trevico	Trevico,Avellino,Campania	Irpino	
		Quannu faci otto anni sciamu a Roma.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Quannu fai ott'anni n'innimu a Roma.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu fai ott'anni n'innimu a Roma.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu c'hai ott'anni n'innimu a Roma.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu tu fai ott'anni n'innimu a Roma.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu fai ott'anni n'innimu a Roma.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu c'hai ott'anni n'innimu a Roma.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu fai ott'anni n'innimu a Roma.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu avrai ott'anni n'innimu a Roma.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu c'hai ott'anni n'innimu a Roma.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu hai ott'anni n'innimu a Roma.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mo ca faje otto anni, sciamm’ a Roma.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	217.0	Quanti regali che ti ha fatto!				 | aux A | clit 2 | clit ogg indir | escl | escl dir | escl wh- | fare | fless 3 | indic pass pross | ogg dir | ogg indir | ogg masch | ogg plur | ogg sing | partic | pro | QP ogg dir | trans | WH complesso | WH ogg dir | 
		Quanta riali ca t'è fattu!	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Quanta riali t'è fattu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Cantos regalos chi t'ana attu!	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Quant' rial' chi t 'hav' fatt'!	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Quanta cumplёmente ca t'ave fatte!	Carife	Avellino,Avellino,Campania	Irpino	
		Quanti regali t’ha fatti.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Quanti regali ca ti fici!	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Quantu cosi t'a rrialatu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Ma quantu riali ca ti fici!	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Quanti regali ca te fice!	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Quanti rigali ti fici.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Quanti rigali t’anu fattu?	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Quatti racali ca t’ha fattu!	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Quant a riél a fatt!	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Quanti rigali ti fici!	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Madònna / Mamma mia, quanti régali t’ha fàtto!	Macerata	Macerata,Macerata,Marche	Maceratese	
		Quanti regali t'aggio fatto.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Quanti rigali chi ti fici!	Messina1	Messina,Messina,Sicilia	Messinese	
		Quanti rigali chi ti fici!	Messina2	Messina,Messina,Sicilia	Messinese	
		Assai regali ti fici!	Messina3	Messina,Messina,Sicilia	Messinese	
		Qunda r'gal' ca t ha fatt'!	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Quanda r'gal' ca t ha fatt'!	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Quanda r'gal' ca t ha fatt'!	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Quanda r'gal' ca t ha fatt'!	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Quanda r'gal' ca t ha fatt'!	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Quanda r'gal' ca t ha fatt'!	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Quanda r'gal' ca t ha fatt'!	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Quanti regali chi ti hannu!	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Quantu rigali ti ficia	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Quanta rijali ca t'hai abbushcati da iddru	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Quanta riali t'a fatto!	Montella	Montella,Avellino,Campania	Irpino	
		Quanti regali t'aie fattu!	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Canto regalo' bello' chi t'a' fattu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		I regali che t’ha fatto!	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Quanti regali ca ti fici	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Cantos regalos chi t'a fattu!	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Quanti regali ca t'a fattu	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Quanta riale che t'ha fatte!	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Quanda rrijàli ca t'à ffatte!	Scampitella	Avellino,Avellino,Campania	Irpino	
		Ai quant regal ca t ar accattatu!	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Quanda rial' t' av' fatt'!	Trevico	Trevico,Avellino,Campania	Irpino	
		Quanti regali ca t'a fattu.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Quanti riali chi ti fici!	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti riali ca t'ha fattu!	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti riali ti fici!	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti cuosi t'ha rialatu!	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti riali ti fici!	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti riali ti fici!	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti riali ti fici!	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti riali chi ti fici!	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti rigali ti fici!	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanti rigali chi ti fici!	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quanda r’g’l’ ca t’ha fatt’!	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	224.0	Vanno a chiamare un loro parente.				 | fless 6 | inacc | indic pres | inf sempl | ogg dir | ogg indef | ogg masch | ogg sing | poss 6 | pro | subord | trans | 
		Vann'a chiamà nu parenti loru	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Vann'a cchiamà unu r'li loru	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Vann'a cchiamà nu parentu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Annana a cramare unu parente issoro	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		So' giut' a chiamà nu parent' lor'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Vann'a chiamà nu parènte lore	Carife	Avellino,Avellino,Campania	Irpino	
		Vannu cchiamane nu parente loru.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Vanu a chiamanu 'n parenti loru.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Ienu a chiamari 'n parenti so.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Vò chiamunu 'n parenti sò.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Vannu chiamane nu parente loru.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Vannu a chiamari un parente loro.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Van’a chjamari ′nu parentu d’u loru.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Sta bbane nu loru parente.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Vane chiamane nu loru parente.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Von a chiamn nu parent luor.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Va a cchjiamà un parènde de lóro / sua.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Vanno a chiammà nu parente loro.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Vannu a gghiamari un so parenti.	Messina1	Messina,Messina,Sicilia	Messinese	
		Vannu a ghiamari un parenti d'iddi.	Messina2	Messina,Messina,Sicilia	Messinese	
		Vannu a gghiamari nu parenti soi.	Messina3	Messina,Messina,Sicilia	Messinese	
		Vonn' a chieme nu parend' lowr'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Vonn' a chieme nu parend' lor'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Vonn' a chieme nu parend' lor'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Vonn' a chieme nu parend' lor'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Vonn' a chieme nu parend' lor'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Vonn' a chieme nu parend' lowr'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Vonn' a chieme nu parend' lor'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Vannu u chiamanu nu parenti loru.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Vannu u chiamanu nu parenti loro.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Vann'a cchiamà nu parènte di lu lóru	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Vanno a chiamà no parente loro	Montella	Montella,Avellino,Campania	Irpino	
		Vannu cu chiamine nu loru parente.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Àndana a giamare unu parente issòro	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Vonno a chiamà ‘n loro parente.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Va chiamanu a un parente r’iddi	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Andana a gramare unu parente issoro	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Sta ba chiamana nu parente loro.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Vanne a chiamà nu parente lore.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Vanne a ččhiamà nu parènde ri lu lòre	Scampitella	Avellino,Avellino,Campania	Irpino	
		Stanu jenn’a cjiamare…	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Vann' a chiamà nu parend'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Vannu chiamane nu parente loru.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		S'inniru a chiamari un parenti so.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		S'inniru a chiamare un parente.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Va chiamaru a 'n so parienti.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		S'inniru a chiamari un parenti so.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Va' chiamunu un so parienti.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		S'inniru a chiamari un loro parenti.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Va' chiamaru un so parenti.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		S'inniru a chiamari un parenti so.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Va' chiamunu un parenti.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		S'inniru a chiamari un so parienti.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Vann’ a chiamà a nu parend’ lor’..	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
552.0	4.0	Qualsiasi cosa abbia detto Mario, non bisogna credergli				 | aux A | bisogna | bridge verb | clit 3 | clit indir | clit masch | cong composto | credere | dire | fless 3 | indic pres | inf sempl | negaz prev | ogg dir | ogg indir | ogg sing | partic | pro | QP ogg dir | rel lib | sogg def | sogg masch | sogg nom | sogg postv | trans | 
		Ogne cousə ch’a dittə Mario, non c’è da creidə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Qualsiasi cosə a ddittə Mariə nə ll’avita credə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	8.0	Per non aver suo fratello voluto chiamare dei musicisti,  la festa è stata noiosa.				 | agg | agg | aux A | aux E | essere | fless 3 | indic pass pross | inf composto | inf sempl | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partic | partic | poss 3 | sogg def | sogg def | sogg femm | sogg masch | sogg nom | sogg nom | sogg postaux | sogg prev | sogg sing | sogg sing | trans | volere | 
		Datəsə ca u fratə n’a vvulutə chiamà i musəcistə la festə è statə noiosə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	10.0	Non so dove la mamma abbia comprato i fiori				 | aux A | cong composto | fless 1 | fless 3 | indic pres | interr indir | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partic | pro | sapere | sogg def | sogg femm | sogg nom | sogg prev | trans | WH loc | WH semplice | 
		Non sacce addouvə javə accattatə i fiourə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nu sacciə dovə mammà a ccattatə i fiurə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	17.0	Ho chiamato una donna che pulisca le scale.				 | aux A | cong pres | fless 1 | fless 3 | indic pass pross | ogg def | ogg femm | ogg plur | partic | pro | rel restr | sogg femm | sogg indef | sogg nom | sogg sing | trans | 
		Sou chiamatə na cristanə pərcè javə a pəlghià i scalə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		E chiamatə na femmənə ca pulizzə i scalə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	24.0	Nessuno ha lavato i piatti.				 | aux A | fless 3 | indic pass pross | ogg def | ogg dir | ogg masch | ogg plur | partic | QP neg | QP sogg | sogg indef | sogg prev | sogg pron | trans | 
		Nissciunə a pələgghiatə i piattə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nissciunə a llavatə i piattə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	25.0	Non so dove qualcuno potrebbe trovare qualcosa di meglio				 | avv altri | condiz sempl | fless 1 | fless 3 | indic pres | inf sempl | interr indir | negaz prev | ogg dir | potere | PP | pro | QP ogg dir | QP sogg | sapere | sogg prev | trans | WH loc | WH semplice | 
		Non saccə douvə sə poutə acchié quacchecousə acchiummégghie.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nə lu sacciə dovə qualchedunə putessə truvà qualcheccosə də mèllə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	26.0	Questa figurina ce l'avete già.				 | agg | avere | avv aspet | clit 3 | clit 4 | clit cluster | clit femm | clit indir | clit ogg dir | clit rifless | dimostr | disl sx | fless 4 | indic pres | ogg dir | ogg femm | ogg sing | pro | trans | 
		Chessa figurinə già la tənìtə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Sta fəgurinə la tenitə ggià.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	32.0	Sembra che qualcuno abbia scritto una lettera di protesta.				 | aux A | cong composto | fless 3 | fless 3 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | partic | PP | pro | QP sogg | sembrare | sogg indef | sogg prev | sogg pron | subord | trans | 
		Mə sapə chə quacchedùnə a scrittə na lettərə…	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Parə ca qualchedunə avə scrittə na lettərə də protestə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	36.0	Penso sarebbero in grado di farlo				 | bridge verb | clit 3 | clit masch | clit ogg dir | condiz sempl | essere | fless 1 | fless 6 | indic pres | ogg dir | ogg masch | ogg sing | omissione comp | pensare | PP | pro | trans | 
		Penzə ca fussənə capacə də farlu.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	41.0	Fai quello (che) vuoi				 | dimostr | fare | fless 2 | imperat 2 | indic pres | ogg def | ogg dir | pro | rel lib | trans | volere | WH ogg dir | 
		Fé cheddə ca vu.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Fa quiddə ca vu.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	52.0	Prima che entri qualcuno, chiudiamo la porta				 | cong pres | cong princ | fless 3 | fless 4 | inacc | ogg def | ogg dir | ogg femm | ogg sing | pro | QP sogg | sogg postv | trans | 
		Apprima ca véinə quaccheddunə acchiudimə la portə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Primə ca trascə qualchedunə chiudimə la portə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	55.0	In qualsiasi modo il direttore voglia risolvere questo problema, noi ci trasferiremo.				 | clit 4 | clit rifless | cong pres | dimostr | fless 3 | fless 4 | inacc | indic fut sempl | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | PP | PP sing | sogg def | sogg masch | sogg nom | sogg plur | sogg prev | sogg prev | sogg pron | sogg sing | subord | trans | volere | 
		Comə la pienzə e pienzə, nu cə nə sciamə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Ində a qqualsiesə modə u direttorə vò rəsolvə stu probblemə nu cə trasferimə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
