Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		L inv'tamm' Marij a la fest'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		'Nv'temm' Marij a la fest'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		'Nv'temm' Marij a la fest'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		'Nv'temm' Marij a la fest'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Emm' 'nv'tat' Marij a la fest'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		'Nv'temm' Marij a la fest'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Mbitamma a Maria ada hesta.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Mbitamma Maria a da festa.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Mmitamm a Mmarij' a la festa	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Nvitammo Maria a lafesta	Montella	Montella,Avellino,Campania	Irpino	
		Invitamme a Maria alla festa.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Aìmisi cumbidàdu a Maria a sa festa	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Emo 'nvito Maria  alla festa.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Invitammo a maria a fiesta	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Aiamus invitadu Maria a sa festa	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Invitammo Maria alla festa.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Ime 'mmettate Maria a la festa.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Mmitàmme a Mmarija a la fèsta	Scampitella	Avellino,Avellino,Campania	Irpino	
		Metame Marie a la feste.	Termoli	Termoli,Campobasso,Molise	Meridionale Intermedio Molisano	
		Amma m'tà a Maria a la festa.	Trevico	Trevico,Avellino,Campania	Irpino	
		Nvitammu a Maria alla festa.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Anvitammu a Maria a festa.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Invitammu Maria a festa.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Anvitammu a Maria a festa.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Anvitammu a Maria a festa.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nvitammu Maria a festa.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nvitammu Maria a festa.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Maria fu invitata a festa.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ci dissimu a Maria di vieniri a festa.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nvitammu a Maria a festa.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nvitammu Maria a festa.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nvitammu Maria a festa.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Amm’ ‘nv’t’t’ Maria a la fest’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	189.0	Gianni è potuto uscire.				 | acc partic sogg | aux E | fless 3 | inacc | indic pass pross | inf sempl | N proprio | partic | potere | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | 
		Gianni è pututu ascì	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Giuannu è pututu assì	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Gianni este prontu a issire	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Gianni eia p'tut' ass`i	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Giuanne à pütùte assì	Carife	Avellino,Avellino,Campania	Irpino	
		Lu Gianni ane pututu ssire.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Gianni potti nesciri.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Gianni potti nesciri.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Gianni potti nesciri.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Lu Gianni potte essire.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Gianni potte nesciri.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Gianni à pututu niscìri.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Gianni a pututu ssire.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Giann a putu assì.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Gianni potti nesciri.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Gianni è pututu scappà (de casa).	Macerata	Macerata,Macerata,Marche	Maceratese	
		Gianni ha potuto ascì.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Gianni potti nesciri.	Messina1	Messina,Messina,Sicilia	Messinese	
		Gianni potti nèsciri.	Messina2	Messina,Messina,Sicilia	Messinese	
		Gianni potti nesciri.	Messina3	Messina,Messina,Sicilia	Messinese	
		Gianni ha p'tut' assaj'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Gianni ha p'tut' assaj'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Gianni ha p'tut' assaj'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Gianni ha p'tut' assaj'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Gianni ha p'tut' assaj'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Gianni ha p'tut' assaj'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Gianni ha p'tut' assaj'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Gianni potta nescira.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Gianni potta nescira.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Giuvannu ha putut'ascì	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Gianni è pututo assìne	Montella	Montella,Avellino,Campania	Irpino	
		U Gianni aie pututu 'sire.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Gianni e' pottidu escire	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Gianni è potuto uscì.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Iuanne es potidu issire	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Gianni ha pututu issire.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Gianni jè putute ascì.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Ggiuwànni à pputùte assì	Scampitella	Avellino,Avellino,Campania	Irpino	
		Gianne e’ putute scie.	Termoli	Termoli,Campobasso,Molise	Meridionale Intermedio Molisano	
		Giann' av' putut' assì.	Trevico	Trevico,Avellino,Campania	Irpino	
		U Gianni è pututu ssire.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Gianni puotti niesciri.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni nisciu.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni puotti niesciri.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Gianni jè ‘nzout’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	190.0	Dopo che il postino ha consegnato il pacco, è arrivato Mario.				 | acc partic sogg | aux A | aux E | fless 3 | fless 3 | inacc | indic pass pross | indic pass pross | N proprio | ogg def | ogg dir | ogg masch | ogg sing | partic | partic | sogg def | sogg def | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | trans | 
		Roppu ca lu pustieru è cunsignatu lu paccu, ea 'rrivatu Mariu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Roppu ca lu pustinu è cunsignatu lu paccu, è arruvatu Mariu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Pustis chi su postinu ata datu su paccu este arrivatu Mario	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Ropp' chi u p'stier' hav' cuns'gnat' u pacch', eia arr'vat' Marij	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Roppe ca fu pustiére eva purtuate fu puacche, ej 'arrevàte Màrije	Carife	Avellino,Avellino,Campania	Irpino	
		Dopu ca lu pustine ane consegnatu lu paccu, è rravatu lu Mariu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Dopu c'u postinu cunzignau u paccu, arrivau Mariu.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mariu arrivau doppu ca u pustinu ni puttau u paccu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Dopu ca u pottalittri ni cunsignau u paccu, arrivau Mariu.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Dopo ca lu postinu consegnau lu paccu, rrivau lu Mariu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Doppo ca u postinu consegnau u pacca, arrivà Mario.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Doppica ′u pustinu à cunzignatu ′u paccu, à d-arrivatu Mariu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Dopu ca u pustinu a consegnatu u paccu è rivvatu u Mariu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Dop ca u’ pstin a lassét u’ pacc, a arrvét Mari(e).	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Doppu chi u postinu consegnau u pacco, arrivau Mariu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Dop che lu pustì ha portato la pòsta, è ri(g)atu Mario.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Mario è rigatu dopo che lu pustì j’(av)ìa portatu lu paccu.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Ropp che u portalettere ha consegnato u pacc, è arrivato Mario.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Dopu chi u postinu puttau u paccu, 'rruau Mariu.	Messina1	Messina,Messina,Sicilia	Messinese	
		Dopu ch' u postinu puttau u paccu, (a)rruau Mariu.	Messina2	Messina,Messina,Sicilia	Messinese	
		Dopu ch'u postinu consegnau u paccu, aruau Mariu.	Messina3	Messina,Messina,Sicilia	Messinese	
		Dop' ca u postin' ha c'ns'gnat' u pacc', tend' ava arr'vat' Marj	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		U p'stir' ha k'ns'gnat' u pakk' e ava arr'vat' Marj	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Dop' ca u postir' ha c'ns'gnat' u pacc', ava arr'vat' Marj	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Dop' ca u postir' ha c'ns'gnat' u pacc', ava arr'vat' Marj	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Dop' ca u p'stir' ha c'ns'gnat' u pacc', ava arr'vat' Marj	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Dop' ca u postin' ha c'ns'gnat' u pacc', ava arr'vat' Marj	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Dop' ca u postin' ha c'ns'gnat' u pacc', ava arr'vat' Marj	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Doppu chi u postinu consegna u paccu, arrivau Mariu.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Doppu chi u postinu mi detta u paccu arrivau Mariu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Doppu ca lu pustieru ha ppurtatu lu paccu av'arrivatu Mariju	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Roppo ca lo postiere ng 'è recapitato lo pacco è arrivato puro Mario	Montella	Montella,Avellino,Campania	Irpino	
		Dopu ca lu postinu aie cunsegnatu u paccu, è 'rivatu u Mariu.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		A pois chi su postinu a' cunsignadu su paccu, est'arrivìdu Mario	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Doppo che ‘l pustino ha consego ‘l pacco, è arrivato Mario.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Ruoppu ca u postini consegnò u paccu, arrivò mario	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Dopo chi su postinu at dadu su paccu est arrivadu Mario	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Dopu ca lu postinu ha consegnatu lu paccu ha rriatu lu Mariu.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Doppe che lu pustere ha cunzignate lu pacc, jenne arrivate Marie.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Marije è minùte ròppe ca lu pustiére à ppurtàte lu pacche	Scampitella	Avellino,Avellino,Campania	Irpino	
		Quann lu pust'n' av' cunzignat' lu pacch', eia arr'vat' Mari'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Dopo ca u postinu a purtatu u paccu, è ravatu u Mariu.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Duopu chi u postino consegnau u paccu, arrivau Mario.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Duopo ca u postino consegnau u paccu, arrivau Mario.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Duopu chi u porta littra consegnau u paccu, arrivau Mario.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Duopu chi u postino purtau du paccu, arrivau Mario.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Duopu chi u postino consegnau u paccu, arrivau Mario.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu u postino consegnau u paccu, arrivau Mario.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Duopu chi u postino dietti u paccu, arrivau Mario.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Duopu chi u postino consegnau u paccu, arrivau Mario.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mario arrivau duopu ca u postino consegnau u paccu.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Duopu chi u postino lassau u paccu, arrivau Mario.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Dopp’ ca u portalett’r’ ha purt’t’ u pacc’, jè arruat’ Mario.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	191.0	Questa cosa va fatta al più presto.				 | acc partic sogg | avv temp | dimostr | fare | fless 3 | indic pres | partic | passivo | PP | PP avv | PP temp | sogg def | sogg femm | sogg nom | sogg prev | sogg sing | trans | 
		Sta cosa vai fatta quantu prima	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Sta casa s'addà fa prima r' mo	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Custa cosa cherete atta cantu prima	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Sta cosa s'adda fa a l'ambressa	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Sta cosa vaje fatta quante prima	Carife	Avellino,Avellino,Campania	Irpino	
		Sta cosa vane fatta fucennu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Sta cosa s'a a fari prestu.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Sta cosa s'a fari prestu.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Sa cosa s'a fari currennu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Sta cosa s'a fari na'n 'miriri e sbiriri.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Sta cosa vole fatta subitu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Sta cosa s'ava fari a chiù presto.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		′Sta cosa va fatta a ru cchjù prestu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		′Sta cosa va fatta annavota.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Sta cosa ave essere fatta chiu mprima.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Chèssa cos, vè fatt subt!	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Sta cosa s’indavi a fari prestu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Sta cósa va fatta / c’è da falla / tòcca a ffalla prima possìbbile.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Sta cosa s'a da fa o chiù presto.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Sta cosa s'ava fari prima possibbili.	Messina1	Messina,Messina,Sicilia	Messinese	
		Sta cosa s'ava fari prima possibbili.	Messina1	Messina,Messina,Sicilia	Messinese	
		Stà cosa s'ava ffari prima possibbili.	Messina2	Messina,Messina,Sicilia	Messinese	
		Sta cosa s'ava ffari o cchiù prestu possibbili.	Messina3	Messina,Messina,Sicilia	Messinese	
		Chessa cos' ve fatt' quand' e cchiu subb't'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Chessa cos' ve fatt' quand' e cchiu subb't'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Chessa cos' ve fatt' u cchiu subb't' possib'l'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Chessa cos' ve fatt' quand' e cchiu subb't'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Chessa cos' l ema fa subb't'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Chessa cos' l ema fa subb't'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Chessa cosa la da fa subb't'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Sta cosa vaia hatta prestu.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Sta cosa vaia fatta e prescia.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Questa cosa s'ha dda fa prima di mo	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Sta cosa s 'adda fa mò e prima re mò	Montella	Montella,Avellino,Campania	Irpino	
		Sta cosa vaie fatta allu chiù mprima.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Custa cosa anda' fatta a su più prestu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		'Sta cosa l'en da fà al più presto.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		'Sta cosa  'gna falla al più presto.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Sta cuosa s’av’a fari bellu priestu	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Custa cosa andad fatta cantu primma	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Sta cosa ae fatta lu chiu  prestu.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Quista cosa vo' jesse fatte subbete.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Sta còsa, s'adda là sùbbite	Scampitella	Avellino,Avellino,Campania	Irpino	
		Stà cosa s'adda fa subb't'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Sta cosa va fatta mprimu.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Sta cosa s'ava ffari quantu prima.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa va fatta subbitu.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa s'ava ffari o prima possibile.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa s'ava ffari priestu.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa s'ava fari subbitu.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa vieni fatta o chiu' priestu.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa l'ama fari subbitu.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa va fatta subbitu.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa va fatta u prima possibile.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Sta cosa va fatta o chiu' priestu.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		T’è sp’cc’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	195.0	Hanno mandato a scuola Mario.				 | aux A | fless 6 | indic pass pross | N proprio | ogg def | ogg dir | ogg masch | ogg sing | partic | PP | PP loc | PP sing | pro | trans | 
		Ennu mannatu a Mariu a la scola	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Henne mannatu Mariu a la scola	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Ana mannatu Mario a iscola	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Hann' mmannat' Marij a la scola	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Hanne mmannàte a Màrije a la scola	Carife	Avellino,Avellino,Campania	Irpino	
		Annu mannatu lu Mariu alla scola.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Mannanu Mariu a scola.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		A Mariu a scola u mannanu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		A Mariu u mannaru a scola.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mandara alla scola lu Mariu!	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Mannaru Mario a scola.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		À mannatu a ra šcola Mariu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Ane mandatu alla scola u Mariu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		On mannét Mari(e) a scuol.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Mandaru Mariu a scola.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		A Mmario, l’ha mannatu a scòla.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Ha mannato a scòla a Mmario.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Hanno mannato a scola Mario.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Mannaru Mariu a scola.	Messina1	Messina,Messina,Sicilia	Messinese	
		Mannaru Mariu a scola.	Messina2	Messina,Messina,Sicilia	Messinese	
		Mannaru a Mariu a scola.	Messina3	Messina,Messina,Sicilia	Messinese	
		Honn' mannat' alla scol' a Marj	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Honn' mannat' Marj' a la scol'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Honn' mannat' alla scol' Marj	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Honn' mannat' a la scol' Marj	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Honn' mennet' a la scol' Marj	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Honn' mannat' a la scol' a Marj	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Honn' mannat' Marj' a la scol'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Mandaru a Mariu ada scola.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Mandaru a Mariu a da scola.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Hannu fattu ji Marij a la scola	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Anno mannalo Mario a la scola	Montella	Montella,Avellino,Campania	Irpino	
		Hannu mannatu alla scola u Mariu.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Ana mandadu a iscola a Mario	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		On mando a scola Mario.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Mannaru a scuola a Mario	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Ana mandadu Mario a s'iscola	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Ha mandatu alla scola lu Mariu.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Anne mannate Marie a la scola.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		A Mmàrije, l'ànne mmannàte a la scòla	Scampitella	Avellino,Avellino,Campania	Irpino	
		Ann' mannat' a la scola a Mari'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Annu mannatu u Mariu alla scola.	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Mannaru a scola a Mariu.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru a Mariu a scola.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru a scola Mariu.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru a scola a Mariu.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru a scola Mario.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru a scola a Mariu.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		A Mariu u mannaru a scola.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru Mariu a scola.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru Mariu a scola.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru a scola Mariu.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mannaru Mariu a scola	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		A Mario l’hann’ mann’t’ a la scol’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	202.0	Spero Gianni legga questo libro				 | bridge verb | cong pres | dimostr | fless 1 | fless 3 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | omissione comp | pro | sogg def | sogg masch | sogg nom | sogg prev | sperare | trans | 
		Speru ca Gianni si lu legge stu libru	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Speru ca Giuannu lu leggi stu libbru	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Ispero chi Gianni legata custu libru	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Sper' ca Gianni s' lu legg' stu libbr'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Spere ca Giuanne lu legge stu libbre	Carife	Avellino,Avellino,Campania	Irpino	
		Speru ca lu Gianni legge stu libbru.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Speru ca Gianni si leggi ssu libru.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Spera a Diu ca Gianni su leggi stu libbru.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
