Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		O criaturə a scolə cio puortə ca' motə	Cardito1	Cardito,Napoli,Campania	Napoletano	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scolə o criaturə cio può purtà ca a motə	Cardito2	Cardito,Napoli,Campania	Napoletano	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scolə o piccirillə cio può purtà ca a motociclettə	Cardito3	Cardito,Napoli,Campania	Napoletano	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		O criaturə o può purtà a scolə ca a motociclettə	Cardito4	Cardito,Napoli,Campania	Napoletano	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Alla scola lu piccinno, lu puè purtà cu la mota	Carosino	Carosino,Taranto,Puglia	Salentino settenrionale	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Pù purtà lo uaglieon alla scola ng la mutPù purtà lo uaglieon alla scola ng la mutPù purtà lo uaglieon alla scola ng la mutčloettacloettacloetta	Castiglione Messer Marino	Castiglione Messer Marino,Chieti,Abruzzo	Abruzzese orientale adriatico	
		A scola r fijo ce lo porta co la moto	Civita di Bagnoregio 1	Bagnoregio,Viterbo,Lazio	Meridionale-occidentale e viterbese	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Lu vagnone, alla scola, lu poti purtare cu llu mutore	Cutrofiano	Cutrofiano,Lecce,Puglia	Salentino centrale	
		N lu puè purtà in moto	Faggiano	Faggiano,Taranto,Puglia	Salentino settenrionale	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | pro | sogg def | sogg sing | trans | 
		(alla scola, lu piccinnu) lu puè purtà cu la motu	Francavilla Fontana	Francavilla Fontana,Brindisi,Puglia	Salentino settenrionale	
		C’o può portà o’ criatur à scol co’ mezz	Gragnano	Gragnano,Napoli,Campania	Napoletano	
		L e purtà cu la moto	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | avere | clit 3 | clit climb | clit cluster | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Alla scola lu piccinno lu puè purtà cu la moto	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		(A scola, su pippiu) ci du poris portai in motocicetta.	Iglesias	Iglesias,Carbonia-Iglesias,Sardegna	Logudorese-Campidanese Campidanese	
		Cə lə pù purtà nghə la motociclettə	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		A la scole, lu citile ci li pu purtà nghe la motociclett	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Ssu quatranittu ce ju po porta 'nmoto alla scola	L'Aquila	L'Aquila,L'Aquila,Abruzzo	Mediano cicolano-Reatino-aquilano	
		N lu puoi purtare cu la moto	Lecce	Lecce,Lecce,Puglia	Salentino centrale	 | clit 3 | clit loc | fless 2 | indic pres | inf sempl | potere | PP | PP sing | pro | 
		Alla scola, lu piccinu, lu puei purtare cu la motu	Lecce	Lecce,Lecce,Puglia	Salentino centrale	
		Nce lu pueti portare anche in moto	Lecce2	Lecce,Lecce,Puglia	Salentino centrale	 | avv altri | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		(lu wagja(u)nə, a la scolə) cə lə pu purt(u)è ng’la mətəcəclattə	Liscia	Liscia,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Il fijo ce lo poi portà a scola in moto	Lubriano	Lubriano,Viterbo,Lazio	Laziale centro-settentrionale	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Lu poi portare culla moto.	Maglie	Maglie,Lecce,Puglia	Salentino meridionale	
		Poi portà lo frico a scola in moto	Marchigiano	Civitanova Marche,Macerata,Marche	Maceratese	 | clit 3 | clit masch | clit ogg dir | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scol u piccnn u po purtà pi a mot	Martina Franca	Martina Franca,Taranto,Puglia	Apulo-barese	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		La la šcolə, lu frichì, cə lu pu purtà ng la motə	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
		A scuola u piccin u può purtà pi a mot	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Pigghi u motorin pi purtà u piccinn alla scola	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | fless 2 | imperat 2 | inf sempl | ogg masch | ogg masch | ogg sing | ogg sing | PP | PP loc | presenza comp | pro | subord | 
		(A la scola, lu picciriddru) cu lu motorinu ci lu po’ puitari.	Mazara del Vallo	Mazara del Vallo,Trapani,Sicilia	Occidentale	
		Lu puè purtà cu la moto	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Alla scola lu piccinno n lu puè purtà cu la moto	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Alla scola lu piccinno lu puè purtà cu la moto	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Alla scola lu piccinno lu puè purtà cu la moto	Monteiasi 2	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP sing | pro | sogg def | sogg sing | trans | 
		Lu piccinnu alla scola lu pueti purtare culla motu.	Monteroni	Monteroni di Lecce,Lecce,Puglia	Salentino centrale	
		Poi portà gli uttro a la scola in moto	Morolo	Morolo,Frosinone,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		(A scola, u carusu/u picciliddru) ci u pua purtari c’u muturinu.	Mussomeli	Mussomeli,Caltanissetta,Sicilia	Area metafonetica centrale	
		O criaturə a scolə puortacellə ’ngoppə a motociclettə	Napoli	Napoli,Napoli,Campania	Napoletano	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		(Alla scola, l’agnone) ndi lu puei nducire cu la motu	Nardò	Nardò,Lecce,Puglia	Salentino centrale	
		Il figlio lo poi portà a scola co la moto	Orvietano	Orvieto,Terni,Umbria	Meridionale-occidentale e viterbese	 | clit 3 | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Un ciu po puittari ca moto	Palermo10	Palermo,Palermo,Sicilia	Occidentale	
		A scola, u picciriddu u pò pujttari c’u muturi	Palermo3	Palermo,Palermo,Sicilia	Occidentale	
		Ciu po puittari cu muturi  u picciriddu a scuola	Palermo4	Palermo,Palermo,Sicilia	Occidentale	
		Un ciu po puittari ca moto	Palermo5	Palermo,Palermo,Sicilia	Occidentale	
		Lu citlə li pu purtà a la scolə nghi la muciclettə	Pescara1	Pescara,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A la scolÉ lu bardascÉ ce lÉ pu purtÃ  chÉ la muciclettÉ	Pianella1	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scolÉ lu citlÉ cÉ lÉ pu purtÃ  chÉ la muciclettÉ	Pianella10	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	
		A la scolÉ lu bardascÉ cÉ lÉ po purtÃ  chÉ la muciclettÉ	Pianella2	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A la scolÉ lu citlÉ ci li pu purtÃ  chÉ la motociclettÉ	Pianella3	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A la sculÉ lu citlÉ cÉ lÉ pu purtÃ  chÉ la muciclittÉ	Pianella4	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Alla scolÉ lu citlÉ cÉ lÉ pu purtÃ  chÉ la muciclettÉ	Pianella5	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A la scolÉ lu citlÉ cÉ lÉ pu purtÃ  chÉ la motociclettÉ	Pianella6	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Lu bardascÉ cÉ lÉ pu purtÃ  purÉ chÉ la motÉciclettÉ a la scolÉ	Pianella7	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv altri | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A la scolÃÂ lu citlÃÂ cÃÂ lÃÂ pu purtÃÂ  chÃÂ la motÃÂciclettÃÂ	Pianella8	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A la scolÃÂ lu bardascÃÂ lÃÂ pu purtÃÂ  chÃÂ la motÃÂciclettÃÂ	Pianella9	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit 3 | clit climb | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		(A' skola o piccirÃ¬ddhu) ccj'u pwoi purtÃ ri cc'a mota	Ragusa	Ragusa,Ragusa,Sicilia	Area metafonetica sud-orientale	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scola er ragazzino ce lo puoi portà in moto	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scuola il bambino ce lo puoi portà in motorino	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scola il bambino ce lo poi portà in moto	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Er ragazzino ce lo poi portà in moto a sco	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl dx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Il ragazzino a scola ce lo poi portà in moto	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scola er ragazzino ce lo poi portà in moto	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scola il bambino ce lo poi portà in moto	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scola il ragazzino ce lo poi portà in moto	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Er ragazzino ce lo poi portà in moto a sco	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl dx | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		A scola il bambino ce lo poi portà in moto	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		(A’ scol, o’ criatur) c’o’ può purtà m’mot	Salerno	Salerno,Salerno,Campania	Napoletano	
		Lu pu purtà cu la moto.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Lu pu purtà cu la moto.	San Marco in Lamis2	San Marco in Lamis,Foggia,Puglia	Garganico	
		(Alla scôle, lu quaträre) ce lu pü/pücelu purtä nghe la motociclétte.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		U carusittu a scola u po’ purtari ca motocicletta	Sinagra	Sinagra,Messina,Sicilia	Messinese	
		(alla scola, lu piccinnu) lu poi portare cu la motu	Soleto	Soleto,Lecce,Puglia	Salentino centrale	
		Pueti purtare alla scola lu piccinno cu la moto	Squinzano	Squinzano,Lecce,Puglia	Salentino centrale	 | fless 2 | indic pres | inf sempl | ogg masch | ogg sing | potere | PP | PP | PP loc | PP sing | pro | trans | 
		Ci puè purtà cu a mot u piccinn a scol	Taranto	Taranto,Taranto,Puglia	Apulo-barese	 | clit loc | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		C’u può purtà c a motociclettə	Torre del Greco	Torre del Greco,Napoli,Campania	Napoletano	
		A scolə o criature cio può purtà ca a moto	Torre del Greco1	Torre del Greco,Napoli,Campania	Napoletano	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		Alla scola lu piccinno ci lu pueti purtare cu la moto	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | potere | PP | PP def | PP loc | PP sing | pro | sogg def | sogg sing | trans | 
		(A iscolla, su pippiu )nci ddu pois portai in moto.	Villacidro	Villacidro,Medio Campidano,Sardegna	Logudorese-Campidanese Campidanese	
						
589.0	73.0	Hanno bussato alla porta. Deve essere nostro padre				 | aux A | dovere | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 4 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		M'hanno bussato ma la porta. Ha da esse er mi babbo	Bagnoregio	Bagnoregio,Viterbo,Lazio	Laziale centro-settentrionale	 | aux A | clit 1 | clit rifless | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 1 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Hannu tuzzatu alla porta. Ave bbessere lu papà	Campi Salentina	Campi Salentina,Lecce,Puglia	Salentino centrale	
		Hann tuzzulat a port. Vir k' ghè patrm	Campobasso	Campobasso,Campobasso,Molise	Meridionale Intermedio Molisano	
		Hannə tuzzuliatə a portə. Ha d’esserə papà nuostrə.	Cardito	Cardito,Napoli,Campania	Napoletano	 | aux A | dovere | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 4 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Hannə tuzzuliatə a portə. Ha da esserə papà.	Cardito1	Cardito,Napoli,Campania	Napoletano	 | aux A | avere | essere | fless 3 | fless 6 | indic pass pross | indic pres | inerg | inf sempl | partic | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Hannə tuzzuliatə forə a portə. Ha da esserə papà nuostrə	Cardito2	Cardito,Napoli,Campania	Napoletano	 | aux A | avere | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 4 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Hannə bussatə a portə. Ha da esserə papà	Cardito3	Cardito,Napoli,Campania	Napoletano	 | aux A | avere | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Hannə bussatə a portə. Ha d’essərə papà	Cardito4	Cardito,Napoli,Campania	Napoletano	 | aux A | avere | essere | fless 3 | fless 6 | indic pass pross | indic pres | inerg | inf sempl | partic | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Ono tuzzato alla porta. ta essre papà	Carosino	Carosino,Taranto,Puglia	Salentino settenrionale	 | aux A | avere | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Hann tuzzloet a la porta. Avessa ess papà	Castiglione Messer Marino	Castiglione Messer Marino,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Stanno bussando. ch'è r babbo?	Civita di Bagnoregio 1	Bagnoregio,Viterbo,Lazio	Meridionale-occidentale e viterbese	 | essere | fless 3 | fless 6 | gerundio composto | impers | indic pres | inerg | inf sempl | interr sì/no | partic | poss 4 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | stare | 
		Hannu tuzzatu alla parta, ha bessere sirma	Copertino	Copertino,Lecce,Puglia	Salentino centrale	
		Hannu tuzzatu alla porta. Tocca (cu) eggia lu tata	Cutrofiano	Cutrofiano,Lecce,Puglia	Salentino centrale	
		Ono tuzzato alla porta. t a essere papà nuesctro	Faggiano	Faggiano,Taranto,Puglia	Salentino settenrionale	 | aux A | avere | essere | fless 3 | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 4 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Annu tuzzatu alla porta. A esseri papà (nuesciu)	Francavilla Fontana	Francavilla Fontana,Brindisi,Puglia	Salentino settenrionale	
		Hann bussat.Sarà papà	Gragnano	Gragnano,Napoli,Campania	Napoletano	
		Ono tuzzato alla porta. a essre sirma	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | aux A | avere | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 4 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Ono tuzzato alla porta e a essere papa	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | aux A | avere | coord frase | essere | fless 3 | fless 6 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 4 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Anti toccau sa porta. Deppit essi babbu.	Iglesias	Iglesias,Carbonia-Iglesias,Sardegna	Logudorese-Campidanese Campidanese	
		Hanna bbussate a la porte.	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Hannə tuzzəlatə a la portə. Adà essə papà.	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Hanno bussato ta esse parimu	L'Aquila	L'Aquila,L'Aquila,Abruzzo	Mediano cicolano-Reatino-aquilano	
		Anu tuzzato alla porta. sarà ca ete lu tata	Lecce	Lecce,Lecce,Puglia	Salentino centrale	 | aux A | essere | fless 3 | fless 3 | fless 3 | fless 6 | impers | indic fut sempl | indic pass pross | indic pres | inerg | partic | PP | PP def | PP sing | presenza comp | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Hannu tuzzatu alla porta. Ha bbessere lu papà	Lecce	Lecce,Lecce,Puglia	Salentino centrale	
		Ane bussatu alla porta. Tocca bbesse sirma	Lecce2	Lecce,Lecce,Puglia	Salentino centrale	 | aux A | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | poss 1 | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Alonnə tuzzuluitə  alla portə . Adà ressə  pεtrətə.	Liscia	Liscia,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Hanno bussato alla porta. è ritornato er babbo	Lubriano	Lubriano,Viterbo,Lazio	Laziale centro-settentrionale	 | aux A | aux E | fless 3 | fless 6 | indic pass pross | indic pass pross | inerg | partic | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Tuzzara alla porta. Forsi ete lu papà.	Maglie	Maglie,Lecce,Puglia	Salentino meridionale	
		So sentito bussà alla porta. dev'esse babbo	Marchigiano	Civitanova Marche,Macerata,Marche	Maceratese	 | aux E | dovere | essere | fless 1 | fless 3 | impers | indic pass pross | indic pres | inerg | inf sempl | inf sempl | partic | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Ono tuzzat a port. a iess papà	Martina Franca	Martina Franca,Taranto,Puglia	Apulo-barese	 | aux A | avere | essere | fless 3 | fless 6 | impers | indic pass pross | indic pres | inerg | inf sempl | partic | PP | PP def | PP sing | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | 
		Ha bussatə  la la portə/a?. Ha da essə papà.	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
		Ha bussatə a laportə/a?. Ha da essə papà.	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
