Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		La dumineca te azzi tardu.	Maglie	Maglie,Lecce,Puglia	Salentino meridionale	
		La domenica me arzo tardi	Marchigiano	Civitanova Marche,Macerata,Marche	Maceratese	 | avv temp | clit indir | fless 1 | inacc | indic pres | pro | sogg sing | 
		A dumenc n azem a chien chien	Martina Franca	Martina Franca,Taranto,Puglia	Apulo-barese	 | avv altri | avv altri | avv temp | fless 4 | inacc | indic pres | indic pres | poss 4 | PP | sogg sing | 
		La dmenəcə/a? c’arzemə tardə	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
		A dumenca ci si olz tard	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		A dumenc ni putim alzà tard	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | avv temp | clit 4 | fless 4 | inacc | indic pres | inf sempl | potere | pro | sogg sing | 
		La duminica taidu si ci susi.	Mazara del Vallo	Mazara del Vallo,Trapani,Sicilia	Occidentale	
		La dumnca ni putimo asà tarde	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv temp | clit 4 | fless 4 | inacc | indic pres | inf sempl | potere | sogg sing | 
		La dumenca n asamo tarde	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv temp | clit 4 | clit indir | fless 4 | inacc | indic pres | indic pres | sogg sing | 
		La dumnca ne ma za tarde	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avere | avv temp | clit 4 | clit loc | fless 4 | inacc | indic pres | inf sempl | pro | sogg plur | 
		La dumnca n azamo tarde	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv temp | clit 4 | fless 4 | inacc | indic pres | indic pres | sogg sing | 
		La dumenca n asamo tarde	Monteiasi 2	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv temp | clit 4 | clit indir | fless 4 | inacc | indic pres | indic pres | pro | sogg plur | 
		La domenica ce se alza tardi	Monterotondo	Monterotondo,Roma,Lazio	Romanesco	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		La domenica s'arizzamo tardi	Morolo	Morolo,Frosinone,Lazio	Romanesco	 | avv temp | fless 4 | inacc | indic pres | pro | 
		A duminica nni susìamu sempri tardu.	Mussomeli	Mussomeli,Caltanissetta,Sicilia	Area metafonetica centrale	
		A duminica unu si susi sempri tardu	Mussomeli	Mussomeli,Caltanissetta,Sicilia	Area metafonetica centrale	
		A rurmenəchə c’aizammə tardə	Napoli	Napoli,Napoli,Campania	Napoletano	 | avv temp | clit 4 | clit rifless | fless 4 | inacc | indic pres | indic pres | pro | 
		La dumenica ndi azzamu tardu	Nardò	Nardò,Lecce,Puglia	Salentino centrale	
		La domenica si dorme	Orvietano	Orvieto,Terni,Umbria	Meridionale-occidentale e viterbese	 | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		A ruminica uno si susi taiddu	Palermo10	Palermo,Palermo,Sicilia	Occidentale	
		A duminica unu si susi tàiddu	Palermo3	Palermo,Palermo,Sicilia	Occidentale	
		A duminica nni susièmu tàiddu	Palermo3	Palermo,Palermo,Sicilia	Occidentale	
		A ruminica nni susiemu tàiddu	Palermo4	Palermo,Palermo,Sicilia	Occidentale	
		A ruminica unu si susi tàiddu	Palermo4	Palermo,Palermo,Sicilia	Occidentale	
		A ruminica uno si susi taiddu	Palermo5	Palermo,Palermo,Sicilia	Occidentale	
		La dumenəchə c’arsvijemə tardə	Pescara1	Pescara,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit 4 | clit indir | fless 4 | inacc | indic pres | pro | sogg def | sogg plur | 
		La dumonÉchÉ cÉ sâarrizzÉ tardÉ	Pianella1	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		La dumonÉchÉ câarsvijomÉ tardÉ	Pianella10	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	
		La dumenÉchÉ câalzemÉ tardÉ	Pianella2	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit 4 | clit indir | fless 3 | fless 4 | inacc | indic pres | pro | sogg sing | 
		La dumenÉchÉ cÉ sâarrizzÉ tardÉ	Pianella3	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		La dumonÉchÉ câarrÉzzomÉ tardÉ	Pianella4	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit 4 | clit indir | fless 4 | inacc | indic pres | pro | sogg sing | 
		La dumonÉchÉ câarrÉzzomÉ tardÉ	Pianella5	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit 4 | clit cluster | clit indir | fless 3 | fless 4 | inacc | indic pres | sogg sing | 
		La dumonÉchÉ câarrÉzzomÉ tardÉ	Pianella6	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit 4 | clit indir | fless 4 | inacc | indic pres | pro | sogg plur | 
		La dumonÉchÉ cÉ sâarrizzÉ tardÉ	Pianella7	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		La dumonÃÂchÃÂ cÃÂ sÃ¢ÂÂarrizzÃÂ tardÃÂ	Pianella8	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		La dumonÃÂchÃÂ cÃÂ sÃ¢ÂÂarrizzÃÂ tardÃÂ	Pianella9	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		A' rumÃÂÃÂ¬nika ni susjÃÂÃÂ¨mu tardu	Ragusa	Ragusa,Ragusa,Sicilia	Area metafonetica sud-orientale	 | avv temp | clit 4 | clit rifless | fless 4 | impers | inacc | indic pres | sogg sing | 
		La domenica ci alziamo tardi	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv temp | clit indir | fless 4 | inacc | indic pres | pro | sogg plur | 
		A domenica ce se arza tardi	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		La domenica ce se arza tardi	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		De domenica ce se alza tardi	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		A domenica ce se arza tardi	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		---	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		La domenica ce se arza tardi	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv temp | clit cluster | clit indir | clit si | fless 3 | impers | inacc | indic pres | sogg sing | 
		A’ rummén’c c’ s’aiz tard.	Salerno	Salerno,Salerno,Campania	Napoletano	
		La dumenneca ce javuzame tarde.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		La dumenneca ce javuzame tarde.	San Marco in Lamis2	San Marco in Lamis,Foggia,Puglia	Garganico	
		La nnumâneche se nôm'arrêzze tàrde.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		La nnummâneche s'arrezzâme tàrde.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		A duminica ‘nni iarzamu tardu	Sinagra	Sinagra,Messina,Sicilia	Messinese	
		La dumenica ci azzamu tardu	Soleto	Soleto,Lecce,Puglia	Salentino centrale	
		Te  duminica ne asamu tardu	Squinzano	Squinzano,Lecce,Puglia	Salentino centrale	 | avv temp | clit ne | fless 4 | inacc | indic pres | PP | PP temp | pro | sogg sing | 
		A dumenca n azzam tard	Taranto	Taranto,Taranto,Puglia	Apulo-barese	 | avv temp | clit 4 | fless 4 | inacc | indic pres | pro | sogg sing | 
		A rummenechə c’aizammə tardə	Torre del Greco	Torre del Greco,Napoli,Campania	Napoletano	
		A rurmenəchə c’aizammə tardə	Torre del Greco1	Torre del Greco,Napoli,Campania	Napoletano	 | avv temp | clit cluster | clit indir | clit si | fless 4 | inacc | indic pres | sogg sing | 
		A rurmenəchə c’aizammə tardə	Torre del Greco1	Torre del Greco,Napoli,Campania	Napoletano	 | avv temp | clit cluster | clit indir | clit si | fless 4 | inacc | indic pres | sogg sing | 
		La duminica ni ausamu tardo	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	 | avv temp | clit 4 | clit ne | fless 4 | inacc | indic pres | indic pres | pro | 
		Su domigu sa genti si ndi pesat (a) tradu	Villacidro	Villacidro,Medio Campidano,Sardegna	Logudorese-Campidanese Campidanese	
						
589.0	81.0	Ma, tu (che) sei qui, potrai vedere tutto.				 | avv loc | essere | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tu che sei miqui, vedrai gnicosa	Bagnoregio	Bagnoregio,Viterbo,Lazio	Laziale centro-settentrionale	 | avv loc | essere | fless 2 | indic fut sempl | indic pres | ogg dir | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tie ca stai aqquai pueti vitere tuttu	Campi Salentina	Campi Salentina,Lecce,Puglia	Salentino centrale	
		Ma, tu ki sta qua, pu verè tutt cos	Campobasso	Campobasso,Campobasso,Molise	Meridionale Intermedio Molisano	
		Ma tu chə stai cà, po’ verè tuttə cosə	Cardito	Cardito,Napoli,Campania	Napoletano	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu chə stai cà, virə tu tuttə cosə	Cardito1	Cardito,Napoli,Campania	Napoletano	 | avv loc | fless 2 | indic pres | indic pres | ogg dir | pro | QP ogg dir | rel app | sogg def | sogg postv | sogg prev | sogg pron | sogg pron | stare | trans | 
		Tu che stai ca, po’ verè tuttə cosə	Cardito2	Cardito,Napoli,Campania	Napoletano	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu che stai ca può verè tuttə cosə	Cardito3	Cardito,Napoli,Campania	Napoletano	 | avv loc | essere | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Tu chə stai cà po’ verè tuttə cosə	Cardito4	Cardito,Napoli,Campania	Napoletano	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Tu ca scte qua puè vitè tutto	Carosino	Carosino,Taranto,Puglia	Salentino settenrionale	 | avv loc | fless 2 | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma teù c štoè ecc pù vvdoè tutt cos	Castiglione Messer Marino	Castiglione Messer Marino,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Ma tu che sei miqui potrai vedè tutto	Civita di Bagnoregio 1	Bagnoregio,Viterbo,Lazio	Meridionale-occidentale e viterbese	 | avv loc | essere | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tu ca stai aqquai puei bbitìre tuttu	Copertino	Copertino,Lecce,Puglia	Salentino centrale	
		Ma tie ca stai quai poti vidire tuttu	Cutrofiano	Cutrofiano,Lecce,Puglia	Salentino centrale	
		Tu ca scte qua puè vitè tutto	Faggiano	Faggiano,Taranto,Puglia	Salentino settenrionale	 | avv loc | fless 2 | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma, tu ca stani qua, puè vitè tuttu	Francavilla Fontana	Francavilla Fontana,Brindisi,Puglia	Salentino settenrionale	
		Tu k stai kà può v’ré tutt cos	Gragnano	Gragnano,Napoli,Campania	Napoletano	
		Tu ca scte qua puè vitè tutto	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | avv loc | fless 2 | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu ca scte qua puè vitè tutto	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | avv loc | fless 2 | fless 2 | indic pres | indic pres | inf sempl | inf sempl | ogg dir | potere | potere | presenza comp | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma, tui ca ses innoi, as a podiri biri tottu.	Iglesias	Iglesias,Carbonia-Iglesias,Sardegna	Logudorese-Campidanese Campidanese	
		Ma tu chi sti ecc pu vede tutt	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Ma tu sctì aecchə, pù vədè tuttə cosə.	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Ma tu che sta ecco po vede tutto	L'Aquila	L'Aquila,L'Aquila,Abruzzo	Mediano cicolano-Reatino-aquilano	
		Tie ca stai quai puoi bbidere tuttu	Lecce	Lecce,Lecce,Puglia	Salentino centrale	
		Tie ca stai quai puè vitire tuttu	Lecce	Lecce,Lecce,Puglia	Salentino centrale	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma, tie ca stai aqquai, pueti bbidere tuttu	Lecce2	Lecce,Lecce,Puglia	Salentino centrale	 | avv loc | fless 2 | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Te k'štì aεkkə, pu vədà tuttə kosə	Liscia	Liscia,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Da sto punto poi vedé da mellasù a mellajò	Lubriano	Lubriano,Viterbo,Lazio	Laziale centro-settentrionale	 | avv loc | dimostr | fless 2 | indic pres | inf sempl | ogg dir | potere | PP | PP | PP | PP loc | PP loc | PP loc | pro | trans | 
		Ma, tie ca stai quai, poi vidire tuttu.	Maglie	Maglie,Lecce,Puglia	Salentino meridionale	
		Dato che ci stai qua pò vedé tutto	Marchigiano	Civitanova Marche,Macerata,Marche	Maceratese	 | avv loc | clit loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | pro | QP ogg dir | rel app | stare | trans | 
		Tu ca ste do tutt cos po ver	Martina Franca	Martina Franca,Taranto,Puglia	Apulo-barese	 | fless 2 | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | presenza comp | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Tu chə šti ecchə, pu vedè tuttə	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
		Ma tu ca ste qua può vidè tutt cose	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | ogg plur | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu ca ste qua po vidè tutte cose	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | ogg plur | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma, tu chi si cà, po’ viriri tutti cosi	Mazara del Vallo	Mazara del Vallo,Trapani,Sicilia	Occidentale	
		Ma tu ca scte qua puè vitè tutto	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv loc | fless 2 | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Viscto ca t acchie qua puè vitè tutte cose	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv loc | bridge verb | fless 2 | fless 2 | impers | indic pres | indic pres | inf sempl | ogg dir | partic | potere | presenza comp | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Tu ca scte qua puè vitè tutto	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv loc | fless 2 | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | presenza comp | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu ca scte quae puè vitè tutto	Monteiasi 2	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | presenza comp | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tie ca stai quai, pueti itere tuttu?	Monteroni	Monteroni di Lecce,Lecce,Puglia	Salentino centrale	
		Ma tu che stai qua poi vedé tutto	Monterotondo	Monterotondo,Roma,Lazio	Romanesco	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Tu che stai aiecco, poi vedé tutto	Morolo	Morolo,Frosinone,Lazio	Romanesco	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma, tu ca sì ccà, pua vidiri tutti cosi.	Mussomeli	Mussomeli,Caltanissetta,Sicilia	Area metafonetica centrale	
		Tu che stai cà, po’ verè tuttə cosə	Napoli	Napoli,Napoli,Campania	Napoletano	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma te ca stai qua puei bitire tuttu	Nardò	Nardò,Lecce,Puglia	Salentino centrale	
		Ma da mi qui poi vedé ni cosa	Orvietano	Orvieto,Terni,Umbria	Meridionale-occidentale e viterbese	 | avv loc | fless 2 | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | trans | 
		Ma, tu ca si ccà, po viriri tutto	Palermo10	Palermo,Palermo,Sicilia	Occidentale	
		Ma, tu chi sì ‘cca, pò vìdiri tutti cosi.	Palermo3	Palermo,Palermo,Sicilia	Occidentale	
		Ma, tu chi si ccà, po’ viriri tuttu	Palermo4	Palermo,Palermo,Sicilia	Occidentale	
		Ma, tu ca si ccà, po viriri tutto	Palermo5	Palermo,Palermo,Sicilia	Occidentale	
		Ma tu chi sti qua, pu vedè tuttə cosə	Pescara1	Pescara,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | essere | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Tu chi sti (a)ecchÉ pu vedÃ¨ tuttÉ cosÉ	Pianella1	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | essere | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Tu chi sti aecchÉ pu vedÃ¨ tuttÉ cosÉ	Pianella10	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Tu chi sti ecchÉ pu vedÃ¨ tuttÉ	Pianella2	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | essere | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Tu chi sti (a)ecchÉ, pu vedÃ¨ tuttÉ	Pianella3	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Tu chi sti (a)ecchÉ pu vedÃ¨ tuttÉ cosÉ	Pianella4	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Tu chi sti (a)ecchÉ, pu vedÃ¨ tuttÉ cosÉ	Pianella5	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu chi sti aecchÉ, pu vedÃ² tuttÉ	Pianella6	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Tu chi sti (a)ecchÉ, pu vedÃ¨ tuttÉ cosÉ	Pianella7	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | essere | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tu chi stinnÃÂ (a)ecchÃÂ, pu vÃÂdÃÂ² tuttÃÂ cosÃÂ	Pianella8	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | essere | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tu chi sti ecchÃÂ pu vedÃÂ¨ tuttÃÂ cosÃÂ	Pianella9	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv loc | essere | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tu ka si kka pwoi virri tutti kosi	Ragusa	Ragusa,Ragusa,Sicilia	Area metafonetica sud-orientale	 | avv loc | essere | fless 2 | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tu che stai qua potrai vedé tutto	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv loc | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu che stai qui, poi vedé tutto	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu che stai qui puoi vedé tutto	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv loc | fless 2 | indic fut sempl | indic pres | indic pres | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu che sei qui puoi vedé tutto	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv loc | essere | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Visto che stai qua vedi tutto	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv loc | fless 2 | indic pres | indic pres | indic pres | ogg dir | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu che stai qui potrai vedé tutto	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv loc | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu che stai qua, potrai vedé tutto	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv loc | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma, tu ca staj ccà, putiss verè tutt’ cos.	Salerno	Salerno,Salerno,Campania	Napoletano	
		Ma, tu che sta qua, pu vedè tutte.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Ma, tu che sta qua, pu vedè tutte.	San Marco in Lamis2	San Marco in Lamis,Foggia,Puglia	Garganico	
		Ma tü (che) stí’ècche, pü vedà tûtte cóse.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Po’ vidiri tutti cosi datu chi si’ cca	Sinagra	Sinagra,Messina,Sicilia	Messinese	
		Ma, tie ca stai quai, poi vitire tuttu	Soleto	Soleto,Lecce,Puglia	Salentino centrale	
		Ma tie ca stai a quai puete itere tuttu	Squinzano	Squinzano,Lecce,Puglia	Salentino centrale	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | PP | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu ca ste accuà puè vidè tutt	Taranto	Taranto,Taranto,Puglia	Apulo-barese	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma tu che stai cca putarrai vərè tuttə cosə	Torre del Greco	Torre del Greco,Napoli,Campania	Napoletano	
		Ma tu chə stai cà, pò veré tuttə cosə	Torre del Greco1	Torre del Greco,Napoli,Campania	Napoletano	 | avv loc | essere | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | trans | 
		Ma tie ca scteie aquai puete itere tuttu	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	 | avv loc | fless 2 | indic pres | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | rel app | sogg def | sogg prev | sogg pron | stare | trans | 
		Ma, tui ca ses innoi, as a podi bi tottu	Villacidro	Villacidro,Medio Campidano,Sardegna	Logudorese-Campidanese Campidanese	
						
589.0	88.0	Non ci poteva mai venire.				 | avv aspet | clit loc | fless 3 | inacc | indic imperf | inf sempl | negaz prev | potere | pro | sogg sing | 
		N'ci potea mai venì	Bagnoregio	Bagnoregio,Viterbo,Lazio	Laziale centro-settentrionale	 | avv aspet | clit loc | fless 3 | inacc | indic imperf | inf sempl | negaz prev | potere | pro | sogg sing | 
		Nu putia mai vinire	Campi Salentina	Campi Salentina,Lecce,Puglia	Salentino centrale	
		Nn c putev m'nì	Campobasso	Campobasso,Campobasso,Molise	Meridionale Intermedio Molisano	
		Nu' putevə mai venì	Cardito	Cardito,Napoli,Campania	Napoletano	 | avv aspet | fless 3 | inacc | indic imperf | inf sempl | negaz prev | potere | pro | sogg sing | 
		Nun cə putevə mai venì	Cardito1	Cardito,Napoli,Campania	Napoletano	 | avv aspet | clit loc | fless 3 | inacc | indic imperf | inf sempl | negaz prev | potere | pro | sogg sing | 
		Nu putevə mai venì	Cardito2	Cardito,Napoli,Campania	Napoletano	 | assenza clit | avv aspet | fless 3 | inacc | indic imperf | inf sempl | negaz prev | potere | pro | sogg sing | 
		Nun cə putevə mai venì	Cardito3	Cardito,Napoli,Campania	Napoletano	 | avv aspet | clit loc | fless 3 | inacc | indic imperf | inf sempl | negaz prev | potere | pro | sogg sing | 
