Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Appenə va su chiamotə, siobbətə a’tə chjorsə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Comente bos appo gramados, sezzis bennidos derettu	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Appena bu aggiu chiamati, siti fuciuti subitu.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Appena vi jè chiamate, site subbite fijute.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Cume v'agge čhiamàte, sùbbite site cursi	Scampitella	Avellino,Avellino,Campania	Irpino	
		Appena vi chiamavi curristivu subitu.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Appena v’è cjiamatu sitə fijut annavota.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Appena 'bbaggiu chiamatu, iti scappati de pressa.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Cum v'amm chiamat, sit' scappat.	Trevico	Trevico,Avellino,Campania	Irpino	
		Appena vi chiamai, curristuvu immediatamente	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Appena vi chiamai curristuvu subbitu.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu vi chiamai, vinistuvu subitu.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu vi chiamai, subitu curristuvu.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Appena vi chiamai, arrivastuvu a stuppagghiu.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Appena vi chiamai, curristuvu subbitu.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Appena vi chiamaiu, vinistuvu subitu.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Appena vi chiamai, arrivastuvu subitu.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mancu u tiempu vi chiamai, vinistuvu subbitu.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quannu vi chiamai, curristuvu subitu.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Seit’ v’nout’ avitt’ appen’ v’agg’ chiam’t’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Appena l'aggiu chiamatu, siti vinutu fuscennu.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	85.0	Avete detto che Mario non verrà.				 | aux A | bridge verb | dire | fless 3 | fless 5 | inacc | indic fut sempl | indic pass pross | negaz prev | N proprio | partic | pro | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Eti rittu ca Mariu nun vene	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Aviti rittu ca Mariu nu bbene	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Vu avit ditt' ca' Mario  non ava venì.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Azzese natu chi Mario no ata a bennere	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Havit' ritt' ca Marij n'ven'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Avite ritte (ca) Màrje nun ce vène	Carife	Avellino,Avellino,Campania	Irpino	
		Iti dittu ca lu Mariu nun nci vene.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Dicistivu ca Mario non beni.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Dicistuvu cà Mariu n'avissi vinutu.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Dicistivu ca Mariu non veni propria.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Ricisturu ca Mariu non veni.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Dicistive ca lu Mariu nu vene.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Dicistivu ca Mario un vene!	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Aviti dittu ca Mariu un bena.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Ati dittu ca Mariu ′u bena.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Iti tittu ca u Mariu nu ci vene.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Asi ditto cà Mario nun bene.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Ét ditt ca Mari(e) nan già vnì.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Dicistivu ca Mario non veni.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Éte ditto che Mmario non vène.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Avete ritto che Mario nun viene.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Avitə rittə ca Marie nun venə	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Dicistu chi Mariu non veni.	Messina1	Messina,Messina,Sicilia	Messinese	
		Dicistu chi Mariu non veni.	Messina2	Messina,Messina,Sicilia	Messinese	
		Dicistu chi Mariu non veni.	Messina3	Messina,Messina,Sicilia	Messinese	
		Avit' ditt' ca Marj nen ava v'ni	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Avit' ditt' ca nen 'ng' ven' Marj	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Avit' ditt' ca Marj nen ava v'ni	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Avit' ditt' ca Marj nen 'ng' ven'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Avit' ditt' ca Marj nen 'ng' ven'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Avit' ditt' ca Marj nen 'ng' ven'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Avit' ditt' ca Marj nen 'ng' ven'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Dissavu ca Mariu on bena.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Dissavu ca Mariu on bena.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Iti dittu ca Mariju nun bene	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Aviti ritto ca Mario no bbene	Montella	Montella,Avellino,Campania	Irpino	
		Iti ittu ca u Mariu nun ci vene.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Azzis nadu chi Mario no ad'a bennere	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Avete ditto che Mario nun viene.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Ricistivu ca Mario un veni chiù.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Ricistivu ca Mario un veni chiù	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Ricistivu ca Mario un viene	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Ricistivu ca mario un viene	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Ricistivu ca Mario unn vieni	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		Avizi rittu ca Mariu no  vvena.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Avetə dittə chə Moriə nən vè	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Azis nadu chi Mario non b'ada a bennere	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Iti dittu ca lu Mario nu bene.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Ite ditte che Mario non vè.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Avìte ritte (ca) Màrije nu' mbène	Scampitella	Avellino,Avellino,Campania	Irpino	
		Ati rittu ca Mario u bbena.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Iti dittu ca lu Mariu nu 'bbene.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Avit' ritt' ca Mariuzziell nun adda vinì.	Trevico	Trevico,Avellino,Campania	Irpino	
		Dicistuvu chi Mariu non vieni.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Dicistuvu ca Mariu 'un vieni.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Dicistuvu chi Mariu non vieni.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Dicistuvu chi Mariu non vieni.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Dicistuvu chi Mario non vieni.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Vuautri mi dicistuvu chi Mariu non vieni.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Dicistuvu chi Mariu non vieni.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		(Mi) dicistuvu chi Mariu non ava vieniri.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Dicistuvu chi Mariu non vieni.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		(Mi) dicistuvu chi Mariu non vieni.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Aveit’ rett’ ca Mario non ven’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Iti dittu ca u Mariu non ci vene.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	90.0	Non avendo nessuno visto mia moglie, non l'avete più aspettata.				 | acc partic clit | acc partic ogg | aux A | aux A | aux to C | avv aspet | clit 3 | clit femm | clit ogg dir | fless 5 | gerundio composto | indic pass pross | negaz accordo | negaz prev | negaz prev | ogg def | ogg dir | ogg dir | ogg femm | ogg femm | ogg sing | ogg sing | partic | partic | poss 1 | pro | QP neg | QP sogg | sogg indef | sogg postaux | sogg sing | subord | trans | trans | 
		Nisciunu è vist'a muglièrima, e nu I'avit'aspittata	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Siccomu nisciunu era vistu a moglierema, nun l'aviti cchiù aspettata	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		No aenne niune istu muzzere mea non l’azzese prus isettata	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Siccom' nisciun' avia vist' a m'glierma, n'I'hamm' cchiù asp'ttata	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Siccome nisciune avéve viste a muglièrёma, nü l'avite chiù aspettate	Carife	Avellino,Avellino,Campania	Irpino	
		Vistu ca nu nniti vistu mujerama, nu lliti spattata.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Siccomu nuddu a mme mugghieri, n'a aspittastivu cchiu.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Nuddu visti à mè mugghieri, e n'aspittastuvu.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		A me mugghieri non a vidistuvu nuddu e n'a spittastivu cchiù.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Siccomu nuddu ava vistu a me muggheri, n'a spittasturu cchiù.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Vistu ca nisciunu vitte muierma, nu l'ha spettastive.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Visto ca nuddu vitti a me mugliere, unn'aspittastivu chiù.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Siccome nissunu a vistu a muglierma, un l’aviti cchiù aspettata.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Siccome nissunu a vistu a muglierma, un l’aviti aspettata cchiù.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Dàtica nuddru à vidutu mugghjerma, ′u l’ati cchjù ašpittata.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Cu nu aggia vistu cjuieddhi mujerama, nu lliti chiui spattata.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Nissciuno ha bisto à mugghierema e nun ase aspettata.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Vist ca nusciun ier vist mgghièrm, na l'ìét aspttét chiù!	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Nuju vitti a me mugghieri e na spettastivu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Siccómme a mmí mójje non l’éte vista, non l’éte spettata.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Siccome niusciuno ha visto a muglierame, non l'avete chiù ascpettata.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Nisciunə ha vistə məglierəmə e pəciò nu l’avitə aspettatə	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Datu chi nuddu visti me mugghieri, n'a spittàstu cchìu.	Messina1	Messina,Messina,Sicilia	Messinese	
		Siccomu nuddu visti a mè mugghieri, n'à spittastu.	Messina2	Messina,Messina,Sicilia	Messinese	
		Siccomu nun vidistu a mè mugghieri, n'à spittastu.	Messina2	Messina,Messina,Sicilia	Messinese	
		Siccomu n'a visti nuddu, n'a spittàstu cchiu a me mugghieri.	Messina3	Messina,Messina,Sicilia	Messinese	
		Nisciaun' ha vvist' cchiu m'gghjer'm' e non l avit' asp'ttat' cchjiaw	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Nisciaun' ha vvist' m'gghjer'm' e nen l avit' proprj' asp'ttat'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Siccom' nisciaun' ha vvist' a m'gghjer'm', nen l'avit' meng' asp'ttat'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Siccom' nisciaun' ha vvist' a m'gghjer'm', nen l'avit' asp'ttat' cchijaw'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		P'rccie nisciaun' ha vvist' a m'gghjer'm', nen l'avit' asp'ttat'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Nen avit' vist' a m'gghjer'm' e non l avit' asp'ttat'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Siccom' nisciaun' ha vvist' m'gghjer'm', nen l'avit' asp'ttat' cchiaw'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Siccomu nessunu vitta a mugghierama, on a spettastuvu cchiù.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Datu ca nessunu vitta a mugghierama o na spettastuvu chiu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Nisciunu ha bbistu a mmuglierima, nni l'it'aspittata chiù	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Siccome nisciuno è bbisto a mòglima, no l'avìte cchiù aspettata	Montella	Montella,Avellino,Campania	Irpino	
		Nun avennu ciueddhi vistu muierima, nun l'iti chiù spittata.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		No appènde niùnu idu a muzzère mia, no l'àzzis pius aisettàda	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		'Nnavendo visto la mi moje, 'nl' ete più aspetta.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Visto ca nuddu vitti a me mugghieri, un l'aspettastivu chiu.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Visto ca nuddu vitti a me mugghieri, un l’aspettastivu chiu	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Non avendola vista nuddu a me mugghiere, unn l’aviti aspittata chiu	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		A mugghieri miya non ha vvista nisciunu e non avizi mancu aspittata.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Nə l’avetə viʃtə cchiò majəmə e nə l’avetə aspəttitə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Su comente niunu at bistu a muzzere mea, non l’azzis prusu ispettada	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Non avenne nisciune viste a mughjerema, non l’ite chijù aspettata.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Nu' l'à bbista nissciùne, a mmuglièrima, pi qquéste nu' l 'avìt' aspittàta ččhiù	Scampitella	Avellino,Avellino,Campania	Irpino	
		Siccomə nessun ha bbist a mmujjerma u ll atə aspettata.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Vistu ca cieddri è 'bbista muggherima, nu 'll'iti spettata.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Nisciun av vist' a muglier'ma, e nisciun l'av' asp'ttata.	Trevico	Trevico,Avellino,Campania	Irpino	
		Nuddu chi visti a ma mugghieri, pi chissu n'a 'spittastuvu.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non vidiennu nuddu ma mugghieri, n'aspittastuvu chiu'.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu visti a ma mugghieri e n'a 'spittastuvu	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu visti a ma mugghieri e nuddu a 'spittau.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Siccome nuddu visti a ma mugghieri, n'a 'spittastuvu chiu'.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nuddu chi visti a ma mugghieri e n'a 'spittastuvu chiu'.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Visto chi nuddu a visti a ma mugghieri, n'a 'spittastuvu chiu'.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non vidistuvu chiu' a ma mugghieri e n'a 'spittastuvu chiu'.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Non aspittastuvu chiu' ma mugghieri datu chi nuddu a visti.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Datu chi nuddu visti ma mugghieri, n'a 'spittastuvu chiu'.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		A miglier’m’ non l’hann cchiù asp’tt’t’ pcchè niscioun l’ha vest’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Ciuveggi aie visto muglierima, e non l'iti spittata.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	177.0	Vi siete ricordati di spedire la lettera?				 | acc partic sogg | aux E | clit 5 | clit rifless | fless 5 | indic pass pross | inf sempl | interr dir | ogg def | ogg dir | ogg femm | ogg sing | pro | subord | trans | 
		V'et'arricurdatu di mpustà la lettera	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Ve siti arrecurdatu r'mpustà la lettra	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Bos sezzisi ammentatoso de ispedire sa littera?	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		V' sit' r'curdat' r' mbucà a lett'ra	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Ve site arrёcurduàte re mmannà la léttёra	Carife	Avellino,Avellino,Campania	Irpino	
		Viti rricurdati cu mannati la lettera?	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Vi l'arricurdastivu di mannari a littra?	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		A litura ci pinsastuvu a mannella?	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Va rriurdasturu di mannari a litura?	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Ve ricordastive cu spediti la lettera?	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Vi ricordastivu di mannari a lettera?	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		V’ati arricurdati i mannàri ′a littira?	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Bbiti ricurdati cu spediti a lettera?	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		V'èt rcurdét d mannè a lettr?	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Vi ricordastivu u spediti a littira?	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Ve séte ricordàti / recordàti de spidì la léttora?	Macerata	Macerata,Macerata,Marche	Maceratese	
		Vi siete arrecurdati a fa partì a lettera?	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Vi ricuddastu di mannari a littra?	Messina1	Messina,Messina,Sicilia	Messinese	
		Vi ricuddastu di mannari a littra?	Messina2	Messina,Messina,Sicilia	Messinese	
		V'u ricuddastu 'i mannari a littra?	Messina3	Messina,Messina,Sicilia	Messinese	
		V avit' r'k'rdat' d 'mbuca la lett'r'?	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		V avit' r'c'rdat' d' sp'di cherra lett'r'?	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		V avit' r'c'rdat' d' manna la lett'r'?	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		V avit' r'c'rdat' d' sp'di la lett'r'?	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		V avit' arr'c'rdat' d' sp'di la lett'r'?	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		V avit' r'c'rdat' d' sp'di la lett'r'?	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		V avit' r'c'rdat' d' sp'daj la lett'r'?	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Vi ricordastavu u spediti a littara?	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Vi ricordastuvu u nbucati a littara.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Vi siti ricurdati di spidì la lettira	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Tiniti a mmente ca avita mannà la lettra	Montella	Montella,Avellino,Campania	Irpino	
		Ve siti ricordati de spedire a lettera?	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Ammentado' bo 'nde sezzisi de ippedire cussa littera?	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Ve sete ricordi de spedì la lettera?	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		V’arricordastivu ri spiriri a litra?	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Bos sezzis ammentados de imbucare sa littera?	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Bu siti ricordati te spedire la lettera	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Ve site recurdate de spedì la lettera?	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Nu' nvi ni site scurdati ri mbustà la léttira (bbravi!)	Scampitella	Avellino,Avellino,Campania	Irpino	
		Ve sete accurdate de spidi’ la lettere?	Termoli	Termoli,Campobasso,Molise	Meridionale Intermedio Molisano	
		V' sit' arr'curdat r' mannà quera lett'ra.	Trevico	Trevico,Avellino,Campania	Irpino	
		Viti ricurdati cu spediti a lettera?	Tricase	Tricase,Lecce,Puglia	Salentino meridionale	
		Vu ricuddastuvu di mannari a littra?	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Vu ricurdastuvu di mannari a littra?	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Vu ricuddastuvu di mannari a littra?	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma ci pinsastuvu c'avvu spediri a littra?	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		V'arricuddastuvu di mannari a littra?	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Vu ricuddastuvu di spediri a littra?	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		A mannastuvu a littra?	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		V'arricuddastuvu i mannari a littra?	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Vi ricuddastuvu di mannari dda littra?	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		V'arricuddastivu di spedire a littra?	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		L’aveit’ mann’t’ la cart’?	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
						
541.0	186.0	Non ci siete più andati?				 | acc partic sogg | aux E | avv aspet | clit loc | fless 5 | inacc | indic pass pross | interr dir | negaz prev | partic | pro | 
		Nun ci siti iuti?	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Nun ge siti jutu cchiù?	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Non bi sezzis prus annatoso?	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		N' sit' sciut' cchiù?	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Nun ce site sciùte cchiù?	Carife	Avellino,Avellino,Campania	Irpino	
		Nu ssiti sciuti cchiui?	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Non ci istivu cchiu?	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Non ci istuvu chi?	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Non ci istiru chiù?	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		No sciviste chiui?	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Un ci istivu chiù?	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		′Unn’ati cchjù gghjuti	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		′Unn’ati juti cchjù	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Nun ci siti cchiu sciuti?	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Nan g'iét sciut chiù?	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		On jistivu cchjù?	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		(Che) non ce séte jiti più?	Macerata	Macerata,Macerata,Marche	Maceratese	
		Nun ce site chiù iuti?	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Non ci 'nnastu chiù?	Messina1	Messina,Messina,Sicilia	Messinese	
		Non ci (a)nnastu cchiù?	Messina2	Messina,Messina,Sicilia	Messinese	
		Non ci annastu cchiù?	Messina3	Messina,Messina,Sicilia	Messinese	
		Nen avit' sciaut' cchiaw?	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Nen avit' sciaut' cchiaw'?	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Nen avit' sciaut' cchiaw'?	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Nen avit' sciaut' cchiaw'?	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Nen avit' sciaut' cchiaw'?	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Nen avit' sciaut' cchiaw'?	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Nen avit' sciaut' cchiaw'?	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		On jistavu cchiù?	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		On jstavu cchiu?	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		'N ci siti juti cchjù?	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		No nge siti iuti cchiù?	Montella	Montella,Avellino,Campania	Irpino	
		Nun siti chiù sciuti?	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Nun ci siti chiù sciuti?	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		No bi sezi' piùs'andado'?	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		'Nce sete più giti?	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Un ci istivu cchiu?	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
